start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
1813	+1.535625E-09	-7.335976E-11	+3.005846E-10
1814	-2.512875E-09	-7.470459E-11	+3.004218E-10
1815	-3.553125E-09	-7.662107E-11	+3.002624E-10
1816	-7.927500E-09	-8.094425E-11	+3.001281E-10
1817	+1.380000E-10	-8.082375E-11	+2.999629E-10
1818	-4.947375E-09	-8.350062E-11	+2.998099E-10
1819	+7.720500E-09	-7.921035E-11	+2.996757E-10
1820	-8.026500E-09	-8.357699E-11	+2.995428E-10
1821	-7.320750E-09	-8.755128E-11	+2.994047E-10
1822	+2.728875E-09	-8.600549E-11	+2.992443E-10
1823	-9.304500E-09	-9.106226E-11	+2.991228E-10
1824	-7.005000E-10	-9.139638E-11	+2.989590E-10
1825	+2.191875E-09	-9.014527E-11	+2.987977E-10
1826	-1.240387E-08	-9.688883E-11	+2.987102E-10
1827	-2.630625E-09	-9.827566E-11	+2.985499E-10
1828	-6.656250E-09	-1.018632E-10	+2.984081E-10
1829	+6.074250E-09	-9.848640E-11	+2.982640E-10
1830	+1.987500E-11	-9.842172E-11	+2.981010E-10
1831	+4.245000E-09	-9.604956E-11	+2.979476E-10
1832	+2.619750E-09	-9.456714E-11	+2.977886E-10
1833	+1.470713E-08	-8.649202E-11	+2.977356E-10
1834	+1.504500E-09	-8.562452E-11	+2.975745E-10
1835	-5.704500E-09	-8.868658E-11	+2.974280E-10
1836	-5.472750E-09	-9.161908E-11	+2.972804E-10
1837	-3.120375E-09	-9.326783E-11	+2.971231E-10
1838	+4.355250E-09	-9.084752E-11	+2.969713E-10
1839	-2.880000E-09	-9.236419E-11	+2.968137E-10
1840	+7.991250E-10	-9.187969E-11	+2.966527E-10
1841	-2.566500E-09	-9.322386E-11	+2.964946E-10
1842	+5.369250E-09	-9.025835E-11	+2.963484E-10
1843	+3.699000E-09	-8.820232E-11	+2.961947E-10
1844	+2.490000E-10	-8.801945E-11	+2.960341E-10
1845	+1.365000E-10	-8.789776E-11	+2.958736E-10
1846	-1.060125E-09	-8.842443E-11	+2.957138E-10
1847	-4.387125E-09	-9.075183E-11	+2.955628E-10
1848	+2.448375E-09	-8.937784E-11	+2.954060E-10
1849	+5.751000E-09	-8.621917E-11	+2.952631E-10
1850	+4.706250E-10	-8.591818E-11	+2.951036E-10
1851	+2.557125E-09	-8.449028E-11	+2.949476E-10
1852	-4.231875E-09	-8.672968E-11	+2.947968E-10
1853	-1.293375E-09	-8.738087E-11	+2.946384E-10
1854	+4.184625E-09	-8.507666E-11	+2.944884E-10
1855	+7.982625E-09	-8.072749E-11	+2.943617E-10
1856	-1.806000E-09	-8.165706E-11	+2.942046E-10
1857	+4.287750E-09	-7.930412E-11	+2.940555E-10
1858	-3.101625E-09	-8.093077E-11	+2.939017E-10
1859	-1.860000E-10	-8.098729E-11	+2.937436E-10
1860	+1.181250E-09	-8.030867E-11	+2.935864E-10
1861	-3.888750E-10	-8.047448E-11	+2.934286E-10
1862	-6.093750E-10	-8.075853E-11	+2.932711E-10
1863	-2.524500E-09	-8.207025E-11	+2.931166E-10
1864	-2.717625E-09	-8.348417E-11	+2.929627E-10
1865	-5.964375E-09	-8.663747E-11	+2.928226E-10
1866	+5.062500E-09	-8.387801E-11	+2.926786E-10
1867	+3.975000E-09	-8.170400E-11	+2.925299E-10
1868	+3.976875E-09	-7.953132E-11	+2.923813E-10
1869	-3.062250E-09	-8.112721E-11	+2.922292E-10
1870	-2.596125E-09	-8.247213E-11	+2.920760E-10
1871	-1.463250E-09	-8.321011E-11	+2.919208E-10
1872	+1.942500E-09	-8.212800E-11	+2.917668E-10
1873	-2.460750E-09	-8.339796E-11	+2.916137E-10
1874	-3.423000E-09	-8.518003E-11	+2.914635E-10
1875	+4.657125E-09	-8.265080E-11	+2.913190E-10
1876	+3.723000E-09	-8.062220E-11	+2.911708E-10
1877	+4.821000E-09	-7.801079E-11	+2.910273E-10
1878	-2.870625E-09	-7.949780E-11	+2.908761E-10
1879	+1.395750E-09	-7.871268E-11	+2.907223E-10
1880	+4.066500E-09	-7.650778E-11	+2.905760E-10
1881	-4.488375E-09	-7.885327E-11	+2.904310E-10
1882	+3.296250E-09	-7.705991E-11	+2.902821E-10
1883	+1.807875E-09	-7.605888E-11	+2.901297E-10
1884	-1.740000E-10	-7.611087E-11	+2.899756E-10
1885	-1.641000E-09	-7.694105E-11	+2.898229E-10
1886	+1.591125E-09	-7.605660E-11	+2.896706E-10
1887	-4.125375E-09	-7.820250E-11	+2.895250E-10
1888	+5.922375E-09	-7.502423E-11	+2.893891E-10
1889	-2.703750E-09	-7.641583E-11	+2.892392E-10
1890	-3.816000E-09	-7.839444E-11	+2.890929E-10
1891	-2.621625E-09	-7.973936E-11	+2.889431E-10
1892	+2.828625E-09	-7.820217E-11	+2.887944E-10
1893	-5.087250E-09	-8.084826E-11	+2.886539E-10
1894	+3.300000E-11	-8.078815E-11	+2.885015E-10
1895	-1.949250E-09	-8.177414E-11	+2.883509E-10
1896	+2.701125E-09	-8.030637E-11	+2.882025E-10
1897	-1.181250E-09	-8.088673E-11	+2.880511E-10
1898	-7.789875E-09	-8.494837E-11	+2.879280E-10
1899	-3.937500E-09	-8.697709E-11	+2.877835E-10
1900	+1.898250E-09	-8.593224E-11	+2.876339E-10
1901	+3.210000E-09	-8.419845E-11	+2.874877E-10
1902	-2.582625E-09	-8.551203E-11	+2.873395E-10
1903	+1.330125E-08	-7.847747E-11	+2.872747E-10
1904	-6.819000E-09	-8.201766E-11	+2.871456E-10
1905	-1.664625E-09	-8.284843E-11	+2.869960E-10
1906	+1.559625E-09	-8.198669E-11	+2.868467E-10
1907	-4.443375E-09	-8.427373E-11	+2.867053E-10
1908	-3.606375E-09	-8.611969E-11	+2.865610E-10
1909	-9.251250E-10	-8.655919E-11	+2.864112E-10
1910	-2.526750E-09	-8.783678E-11	+2.862640E-10
1911	-6.118875E-09	-9.099274E-11	+2.861316E-10
1912	+1.425750E-09	-9.019946E-11	+2.859830E-10
1913	-1.749750E-09	-9.106698E-11	+2.858348E-10
1914	+5.272125E-09	-8.826489E-11	+2.856991E-10
1915	-4.359375E-09	-9.049523E-11	+2.855586E-10
1916	+2.587500E-11	-9.043450E-11	+2.854096E-10
1917	-2.625000E-09	-9.175665E-11	+2.852637E-10
1918	+4.317375E-09	-8.945783E-11	+2.851242E-10
1919	+2.247000E-09	-8.824029E-11	+2.849782E-10
1920	-1.819500E-09	-8.914199E-11	+2.848311E-10
1921	+3.171000E-09	-8.744489E-11	+2.846879E-10
1922	-5.273625E-09	-9.014321E-11	+2.845525E-10
1923	-1.689750E-09	-9.097504E-11	+2.844057E-10
1924	+5.122500E-10	-9.066151E-11	+2.842580E-10
1925	-2.563500E-09	-9.194610E-11	+2.841132E-10
1926	+2.884875E-09	-9.040051E-11	+2.839699E-10
1927	+1.241250E-10	-9.028918E-11	+2.838225E-10
1928	+1.005000E-09	-8.972108E-11	+2.836758E-10
1929	-6.255750E-09	-9.291757E-11	+2.835468E-10
1930	+2.047500E-10	-9.276334E-11	+2.833998E-10
1931	-5.716875E-09	-9.567588E-11	+2.832680E-10
1932	-1.339462E-08	-1.025594E-10	+2.832050E-10
1933	-2.468625E-09	-1.037834E-10	+2.830611E-10
1934	+3.880125E-09	-1.017235E-10	+2.829222E-10
1935	-5.163750E-10	-1.019378E-10	+2.827761E-10
1936	+2.039625E-09	-1.008316E-10	+2.826321E-10
1937	+2.577000E-09	-9.944915E-11	+2.824896E-10
1938	+9.980625E-09	-9.424787E-11	+2.823917E-10
1939	+2.437500E-11	-9.418669E-11	+2.822460E-10
1940	-2.620875E-09	-9.548911E-11	+2.821035E-10
1941	-2.115000E-09	-9.652956E-11	+2.819600E-10
1942	+1.975125E-09	-9.546280E-11	+2.818168E-10
1943	-1.077750E-09	-9.596835E-11	+2.816722E-10
1944	-4.761750E-09	-9.836844E-11	+2.815375E-10
1945	-2.214750E-09	-9.945656E-11	+2.813948E-10
1946	+3.565875E-09	-9.757303E-11	+2.812565E-10
1947	+3.686625E-09	-9.562943E-11	+2.811187E-10
1948	-8.820000E-10	-9.603311E-11	+2.809746E-10
1949	+5.752875E-09	-9.303213E-11	+2.808465E-10
1950	-1.200000E-11	-9.299058E-11	+2.807024E-10
1951	+1.488375E-09	-9.218004E-11	+2.805597E-10
1952	+1.575375E-09	-9.132576E-11	+2.804172E-10
1953	+2.913750E-10	-9.112980E-11	+2.802737E-10
1954	+2.797125E-09	-8.965168E-11	+2.801341E-10
1955	+4.999125E-09	-8.704872E-11	+2.800028E-10
1956	+1.837125E-09	-8.606499E-11	+2.798614E-10
1957	+1.916625E-09	-8.504165E-11	+2.797202E-10
1958	-6.795000E-10	-8.534525E-11	+2.795775E-10
1959	-4.476000E-09	-8.758652E-11	+2.794437E-10
1960	-5.439750E-09	-9.031722E-11	+2.793145E-10
1961	+3.558750E-10	-9.008969E-11	+2.791721E-10
1962	-5.787375E-09	-9.299350E-11	+2.790449E-10
1963	-3.610500E-09	-9.478540E-11	+2.789084E-10
1964	-8.494125E-09	-9.906205E-11	+2.787992E-10
1965	-1.373250E-09	-9.971050E-11	+2.786580E-10
1966	+1.272750E-09	-9.901240E-11	+2.785171E-10
1967	-3.980625E-09	-1.009858E-10	+2.783825E-10
1968	-2.405250E-09	-1.021566E-10	+2.782435E-10
1969	+1.078800E-08	-9.662583E-11	+2.781571E-10
1970	-5.846250E-10	-9.687354E-11	+2.780160E-10
1971	-5.902500E-09	-9.981906E-11	+2.778905E-10
1972	+4.165125E-09	-9.765631E-11	+2.777580E-10
1973	-4.838625E-09	-1.000592E-10	+2.776276E-10
1974	+2.072250E-09	-9.895878E-11	+2.774891E-10
1975	+9.085125E-09	-9.430861E-11	+2.773875E-10
1976	-2.835000E-10	-9.440435E-11	+2.772471E-10
1977	-2.255625E-09	-9.549753E-11	+2.771090E-10
1978	-2.502000E-09	-9.671417E-11	+2.769715E-10
1979	-8.102625E-09	-1.007596E-10	+2.768611E-10
1980	-2.526000E-09	-1.019845E-10	+2.767240E-10
1981	+3.435375E-09	-1.001988E-10	+2.765900E-10
1982	+7.207125E-09	-9.651198E-11	+2.764750E-10
1983	-1.087725E-08	-1.019486E-10	+2.763890E-10
1984	-3.672750E-09	-1.037484E-10	+2.762555E-10
1985	-8.576250E-10	-1.041281E-10	+2.761166E-10
1986	-3.189375E-09	-1.056816E-10	+2.759819E-10
1987	-4.773375E-09	-1.080308E-10	+2.758530E-10
1988	-3.121875E-09	-1.095468E-10	+2.757183E-10
1989	+2.888625E-09	-1.080394E-10	+2.755838E-10
1990	-3.252000E-09	-1.096193E-10	+2.754498E-10
1991	-3.907500E-10	-1.097605E-10	+2.753115E-10
1992	-3.901875E-09	-1.116642E-10	+2.751798E-10
1993	+8.631750E-09	-1.072771E-10	+2.750767E-10
1994	+4.777500E-09	-1.048274E-10	+2.749496E-10
1995	-3.117000E-09	-1.063372E-10	+2.748159E-10
1996	-1.520250E-09	-1.070456E-10	+2.746791E-10
1997	-9.910875E-09	-1.119549E-10	+2.745854E-10
1998	-9.705000E-09	-1.167562E-10	+2.744899E-10
1999	+2.786250E-09	-1.153040E-10	+2.743564E-10
2000	-6.686250E-10	-1.155806E-10	+2.742194E-10
2001	+5.580000E-10	-1.152440E-10	+2.740825E-10
2002	+5.701875E-09	-1.123383E-10	+2.739610E-10
2003	-6.426000E-09	-1.154905E-10	+2.738423E-10
2004	-5.095125E-09	-1.179753E-10	+2.737169E-10
2005	+6.276750E-09	-1.147859E-10	+2.735989E-10
2006	-2.499750E-09	-1.159748E-10	+2.734651E-10
2007	-2.407125E-09	-1.171164E-10	+2.733312E-10
2008	-5.063250E-09	-1.195796E-10	+2.732061E-10
2009	-3.465375E-09	-1.212450E-10	+2.730752E-10
2010	+1.282500E-09	-1.205466E-10	+2.729402E-10
2011	-1.032750E-09	-1.210002E-10	+2.728048E-10
2012	-1.055400E-08	-1.261856E-10	+2.727185E-10
2013	+3.838875E-09	-1.242159E-10	+2.725901E-10
2014	-5.827500E-10	-1.244436E-10	+2.724548E-10
2015	+3.219750E-09	-1.227839E-10	+2.723246E-10
2016	-6.847500E-09	-1.261196E-10	+2.722099E-10
2017	-1.800000E-10	-1.261463E-10	+2.720750E-10
2018	+1.867500E-09	-1.251584E-10	+2.719419E-10
2019	+2.115000E-10	-1.249916E-10	+2.718072E-10
2020	-1.287000E-09	-1.255669E-10	+2.716732E-10
2021	+2.134125E-09	-1.244488E-10	+2.715411E-10
2022	+3.217500E-10	-1.242281E-10	+2.714068E-10
2023	-3.827625E-09	-1.260588E-10	+2.712788E-10
2024	-7.815375E-09	-1.298578E-10	+2.711714E-10
2025	-1.704750E-09	-1.306356E-10	+2.710385E-10
2026	-6.464625E-09	-1.337619E-10	+2.709228E-10
2027	-5.589000E-09	-1.364532E-10	+2.708025E-10
2028	-3.978750E-10	-1.365821E-10	+2.706689E-10
2029	-9.727500E-10	-1.369942E-10	+2.705358E-10
2030	-2.845875E-09	-1.383286E-10	+2.704058E-10
2031	-3.664500E-09	-1.400648E-10	+2.702782E-10
2032	-5.219625E-09	-1.425646E-10	+2.701567E-10
2033	-6.078750E-10	-1.427935E-10	+2.700239E-10
2034	-4.180500E-09	-1.447786E-10	+2.698984E-10
2035	-2.767875E-09	-1.460676E-10	+2.697688E-10
2036	-8.510625E-09	-1.501759E-10	+2.696676E-10
2037	-8.966625E-09	-1.545041E-10	+2.695699E-10
2038	-1.165987E-08	-1.601495E-10	+2.694968E-10
2039	-1.025625E-09	-1.605739E-10	+2.693649E-10
2040	-6.116250E-10	-1.607950E-10	+2.692329E-10
2041	+2.167500E-10	-1.606101E-10	+2.691010E-10
2042	+1.872375E-09	-1.596145E-10	+2.689710E-10
2043	-9.390000E-10	-1.599960E-10	+2.688396E-10
2044	-2.966625E-09	-1.613691E-10	+2.687116E-10
2045	+1.374000E-09	-1.606183E-10	+2.685812E-10
2046	+2.585625E-09	-1.592760E-10	+2.684533E-10
2047	+8.825250E-09	-1.548869E-10	+2.683580E-10
2048	-2.308875E-09	-1.559387E-10	+2.682290E-10
2049	-2.388375E-09	-1.570282E-10	+2.681002E-10
2050	+2.661750E-09	-1.556532E-10	+2.679730E-10
2051	+1.648500E-09	-1.547735E-10	+2.678437E-10
2052	-6.253500E-09	-1.577456E-10	+2.677297E-10
2053	+1.156500E-09	-1.571055E-10	+2.676000E-10
2054	-6.285375E-09	-1.600890E-10	+2.674863E-10
2055	+3.630375E-09	-1.582445E-10	+2.673625E-10
2056	-5.241750E-09	-1.607170E-10	+2.672438E-10
2057	+7.308750E-10	-1.602836E-10	+2.671142E-10
2058	+8.008500E-09	-1.563143E-10	+2.670139E-10
2059	-1.300125E-08	-1.625528E-10	+2.669571E-10
2060	-2.527500E-10	-1.625965E-10	+2.668275E-10
2061	+8.227500E-10	-1.621184E-10	+2.666984E-10
2062	+8.173125E-09	-1.580761E-10	+2.665997E-10
2063	+1.526625E-09	-1.572595E-10	+2.664717E-10
2064	+4.661250E-09	-1.549250E-10	+2.663528E-10
2065	-1.012125E-09	-1.553401E-10	+2.662241E-10
2066	-5.311125E-09	-1.578356E-10	+2.661069E-10
2067	-4.176750E-09	-1.597799E-10	+2.659852E-10
2068	+3.280125E-09	-1.581165E-10	+2.658618E-10
2069	+3.315000E-10	-1.578799E-10	+2.657334E-10
2070	+3.709125E-09	-1.560118E-10	+2.656115E-10
2071	-1.489125E-09	-1.566555E-10	+2.654840E-10
2072	-5.274375E-09	-1.591254E-10	+2.653674E-10
2073	+3.152250E-09	-1.575280E-10	+2.652441E-10
2074	-3.183375E-09	-1.589870E-10	+2.651202E-10
2075	-7.076625E-09	-1.623208E-10	+2.650134E-10
2076	+2.744625E-09	-1.609205E-10	+2.648894E-10
2077	-8.159625E-09	-1.647716E-10	+2.647898E-10
2078	+2.815500E-09	-1.633374E-10	+2.646663E-10
2079	+3.210000E-10	-1.631044E-10	+2.645390E-10
2080	+3.916125E-09	-1.611433E-10	+2.644191E-10
2081	-7.240125E-09	-1.645450E-10	+2.643139E-10
2082	-1.664625E-09	-1.652655E-10	+2.641879E-10
2083	-1.847250E-09	-1.660730E-10	+2.640623E-10
2084	-2.763750E-10	-1.661259E-10	+2.639355E-10
2085	-9.802500E-09	-1.707477E-10	+2.638494E-10
2086	-1.262250E-09	-1.712709E-10	+2.637234E-10
2087	-3.037875E-09	-1.726445E-10	+2.636006E-10
2088	-2.328750E-09	-1.736771E-10	+2.634763E-10
2089	+8.718750E-10	-1.731766E-10	+2.633507E-10
2090	-3.232125E-09	-1.746402E-10	+2.632287E-10
2091	+8.523750E-10	-1.741490E-10	+2.631032E-10
2092	-8.760000E-10	-1.744845E-10	+2.629777E-10
2093	+1.620750E-09	-1.736268E-10	+2.628534E-10
2094	+6.206250E-10	-1.732475E-10	+2.627281E-10
2095	+6.341250E-10	-1.728621E-10	+2.626029E-10
2096	+1.974750E-09	-1.718375E-10	+2.624796E-10
2097	+2.726250E-10	-1.716255E-10	+2.623545E-10
2098	+4.372500E-09	-1.694596E-10	+2.622384E-10
2099	-1.930875E-09	-1.702988E-10	+2.621147E-10
2100	-1.533375E-09	-1.709479E-10	+2.619907E-10
2101	+4.071000E-09	-1.689288E-10	+2.618738E-10
2102	-5.216250E-10	-1.690966E-10	+2.617492E-10
2103	-6.512625E-09	-1.721131E-10	+2.616421E-10
2104	+3.334875E-09	-1.704462E-10	+2.615230E-10
2105	+2.796750E-09	-1.690366E-10	+2.614026E-10
2106	-4.911000E-09	-1.712883E-10	+2.612881E-10
2107	-3.412875E-09	-1.728268E-10	+2.611686E-10
2108	+2.253750E-10	-1.726379E-10	+2.610447E-10
2109	-4.648125E-09	-1.747600E-10	+2.609296E-10
2110	-2.302125E-09	-1.757682E-10	+2.608078E-10
2111	-5.188500E-09	-1.781428E-10	+2.606951E-10
2112	-7.185000E-10	-1.783986E-10	+2.605717E-10
2113	-2.054250E-09	-1.792864E-10	+2.604499E-10
2114	-7.862625E-09	-1.829209E-10	+2.603520E-10
2115	-5.825625E-09	-1.855888E-10	+2.602426E-10
2116	+6.220125E-09	-1.825616E-10	+2.601372E-10
2117	-3.236625E-09	-1.840042E-10	+2.600183E-10
2118	-5.035500E-09	-1.862948E-10	+2.599056E-10
2119	+7.185000E-10	-1.858678E-10	+2.597832E-10
2120	+2.832000E-09	-1.844443E-10	+2.596646E-10
2121	+2.891250E-09	-1.829942E-10	+2.595462E-10
2122	+3.705000E-09	-1.811619E-10	+2.594303E-10
2123	+4.503000E-09	-1.789555E-10	+2.593175E-10
2124	-2.710500E-09	-1.801474E-10	+2.591981E-10
2125	+4.152000E-09	-1.781088E-10	+2.590841E-10
2126	-4.573125E-09	-1.801760E-10	+2.589704E-10
2127	-3.143250E-09	-1.815691E-10	+2.588524E-10
2128	-2.559375E-09	-1.826865E-10	+2.587332E-10
2129	+3.225000E-10	-1.824492E-10	+2.586117E-10
2130	-6.094875E-09	-1.852250E-10	+2.585052E-10
2131	+1.572000E-09	-1.844004E-10	+2.583852E-10
2132	+4.079625E-09	-1.824004E-10	+2.582717E-10
2133	-6.715125E-09	-1.854631E-10	+2.581687E-10
2134	+1.346250E-10	-1.853131E-10	+2.580478E-10
2135	-3.933750E-09	-1.870688E-10	+2.579328E-10
2136	-7.012500E-11	-1.870140E-10	+2.578121E-10
2137	-2.044500E-09	-1.878832E-10	+2.576929E-10
2138	+4.890000E-09	-1.855082E-10	+2.575833E-10
2139	+6.076500E-09	-1.825806E-10	+2.574795E-10
2140	-6.348750E-09	-1.854620E-10	+2.573752E-10
2141	-4.708875E-09	-1.875748E-10	+2.572637E-10
2142	+6.796875E-09	-1.843141E-10	+2.571642E-10
2143	+2.232750E-09	-1.831862E-10	+2.570467E-10
2144	-2.462250E-09	-1.842492E-10	+2.569289E-10
2145	+4.861125E-09	-1.818970E-10	+2.568199E-10
2146	-3.585375E-09	-1.834830E-10	+2.567051E-10
2147	+2.889750E-09	-1.820516E-10	+2.565895E-10
2148	-5.757750E-09	-1.846473E-10	+2.564831E-10
2149	+7.922625E-09	-1.808748E-10	+2.563915E-10
2150	-5.321625E-09	-1.832658E-10	+2.562834E-10
2151	+4.353750E-10	-1.829782E-10	+2.561644E-10
2152	+4.807500E-09	-1.806592E-10	+2.560558E-10
2153	+2.879625E-09	-1.792378E-10	+2.559408E-10
2154	-2.753625E-09	-1.804330E-10	+2.558248E-10
2155	+1.261500E-09	-1.797639E-10	+2.557069E-10
2156	+2.216250E-09	-1.786525E-10	+2.555907E-10
2157	-7.645125E-09	-1.821140E-10	+2.554956E-10
2158	+8.951250E-10	-1.816149E-10	+2.553777E-10
2159	+7.121250E-10	-1.812009E-10	+2.552597E-10
2160	+8.569875E-09	-1.771495E-10	+2.551737E-10
2161	+9.247500E-10	-1.766396E-10	+2.550561E-10
2162	-4.212000E-09	-1.785061E-10	+2.549449E-10
2163	+3.043125E-09	-1.770166E-10	+2.548314E-10
2164	-3.598125E-09	-1.785976E-10	+2.547185E-10
2165	+6.810000E-10	-1.782005E-10	+2.546011E-10
2166	-4.096875E-09	-1.800097E-10	+2.544900E-10
2167	-2.175000E-09	-1.809303E-10	+2.543742E-10
2168	-2.667000E-09	-1.820770E-10	+2.542594E-10
2169	-9.406125E-09	-1.863297E-10	+2.541777E-10
2170	+4.139625E-09	-1.843362E-10	+2.540684E-10
2171	-2.007375E-09	-1.851759E-10	+2.539527E-10
2172	+1.229250E-09	-1.845247E-10	+2.538366E-10
2173	+5.284500E-09	-1.820079E-10	+2.537322E-10
2174	-2.985000E-10	-1.820615E-10	+2.536155E-10
2175	-5.601750E-09	-1.845533E-10	+2.535111E-10
2176	+4.665000E-10	-1.842541E-10	+2.533948E-10
2177	-4.294500E-09	-1.861421E-10	+2.532854E-10
2178	+7.137750E-09	-1.827794E-10	+2.531914E-10
2179	-3.723000E-09	-1.844041E-10	+2.530804E-10
2180	-2.351250E-10	-1.844274E-10	+2.529643E-10
2181	+6.219375E-09	-1.814912E-10	+2.528653E-10
2182	-7.076625E-09	-1.846512E-10	+2.527691E-10
2183	-3.558375E-09	-1.861967E-10	+2.526581E-10
2184	+5.940000E-10	-1.858395E-10	+2.525426E-10
2185	-2.808000E-09	-1.870395E-10	+2.524298E-10
2186	+1.297500E-10	-1.868946E-10	+2.523144E-10
2187	+7.485000E-10	-1.864669E-10	+2.521993E-10
2188	-8.752500E-10	-1.867817E-10	+2.520843E-10
2189	+3.646500E-09	-1.850306E-10	+2.519752E-10
2190	-4.858500E-09	-1.871646E-10	+2.518691E-10
2191	-1.027425E-08	-1.917684E-10	+2.517962E-10
2192	+9.053625E-09	-1.875506E-10	+2.517167E-10
2193	+3.300000E-10	-1.873146E-10	+2.516020E-10
2194	+1.621500E-09	-1.864902E-10	+2.514886E-10
2195	+7.885875E-09	-1.828126E-10	+2.514009E-10
2196	-8.325000E-10	-1.831084E-10	+2.512866E-10
2197	+3.088125E-09	-1.816195E-10	+2.511766E-10
2198	-5.816250E-09	-1.841830E-10	+2.510754E-10
2199	+1.853250E-09	-1.832565E-10	+2.509629E-10
2200	+1.078200E-08	-1.782723E-10	+2.508983E-10
2201	+6.380625E-09	-1.752923E-10	+2.508020E-10
2202	+2.634375E-09	-1.740163E-10	+2.506913E-10
2203	+5.842500E-10	-1.736722E-10	+2.505777E-10
2204	-4.872750E-09	-1.758042E-10	+2.504731E-10
2205	-5.043375E-09	-1.780117E-10	+2.503692E-10
2206	+4.310250E-09	-1.759772E-10	+2.502639E-10
2207	-4.276500E-09	-1.778351E-10	+2.501574E-10
2208	-4.502250E-09	-1.797936E-10	+2.500518E-10
2209	-3.022500E-09	-1.810805E-10	+2.499419E-10
2210	-4.091250E-09	-1.828498E-10	+2.498350E-10
2211	-1.256925E-08	-1.884520E-10	+2.497848E-10
2212	-6.778875E-09	-1.914314E-10	+2.496896E-10
2213	+7.621500E-09	-1.879009E-10	+2.496018E-10
2214	-3.778875E-09	-1.895229E-10	+2.494943E-10
2215	+2.837625E-09	-1.881562E-10	+2.493853E-10
2216	-4.408875E-09	-1.900609E-10	+2.492801E-10
2217	+5.590125E-09	-1.874537E-10	+2.491812E-10
2218	+1.615875E-09	-1.866406E-10	+2.490702E-10
2219	+3.225000E-11	-1.865420E-10	+2.489579E-10
2220	+2.958750E-10	-1.863247E-10	+2.488459E-10
2221	-7.510500E-09	-1.896224E-10	+2.487557E-10
2222	-6.739125E-09	-1.925699E-10	+2.486611E-10
2223	+1.467750E-09	-1.918230E-10	+2.485504E-10
2224	-4.364625E-09	-1.936993E-10	+2.484457E-10
2225	+2.313750E-10	-1.935083E-10	+2.483341E-10
2226	-3.856125E-09	-1.951536E-10	+2.482279E-10
2227	-1.735875E-09	-1.958455E-10	+2.481174E-10
2228	-5.568000E-09	-1.982567E-10	+2.480178E-10
2229	-1.103625E-09	-1.986629E-10	+2.479068E-10
2230	+2.740500E-09	-1.973448E-10	+2.477991E-10
2231	-7.027500E-10	-1.975714E-10	+2.476881E-10
2232	-1.857375E-09	-1.983150E-10	+2.475782E-10
2233	-1.568250E-09	-1.989285E-10	+2.474681E-10
2234	+9.828750E-10	-1.983995E-10	+2.473579E-10
2235	-1.749375E-09	-1.990935E-10	+2.472481E-10
2236	-2.322000E-09	-2.000429E-10	+2.471394E-10
2237	-7.060875E-09	-2.031099E-10	+2.470479E-10
2238	+6.103125E-09	-2.002921E-10	+2.469536E-10
2239	-8.254125E-09	-2.038891E-10	+2.468694E-10
2240	+5.621625E-09	-2.012884E-10	+2.467729E-10
2241	+3.888375E-09	-1.994635E-10	+2.466695E-10
2242	-6.873000E-09	-2.024401E-10	+2.465774E-10
2243	+1.192125E-09	-2.018184E-10	+2.464683E-10
2244	-3.113250E-09	-2.031158E-10	+2.463618E-10
2245	+4.978125E-09	-2.008079E-10	+2.462629E-10
2246	+4.687500E-11	-2.006976E-10	+2.461532E-10
2247	-9.868125E-09	-2.050000E-10	+2.460813E-10
2248	+1.412625E-09	-2.042804E-10	+2.459728E-10
2249	+6.151875E-09	-2.014542E-10	+2.458797E-10
2250	+1.335375E-09	-2.007712E-10	+2.457713E-10
2251	-5.233125E-09	-2.030068E-10	+2.456723E-10
2252	+4.223250E-09	-2.010413E-10	+2.455710E-10
2253	+5.270250E-09	-1.986128E-10	+2.454740E-10
2254	-4.001250E-10	-1.987023E-10	+2.453651E-10
2255	-1.556250E-09	-1.993043E-10	+2.452570E-10
2256	+1.601250E-10	-1.991449E-10	+2.451483E-10
2257	+5.307000E-09	-1.967054E-10	+2.450518E-10
2258	-3.667875E-09	-1.982426E-10	+2.449481E-10
2259	+4.889250E-09	-1.959905E-10	+2.448500E-10
2260	-6.573375E-09	-1.988124E-10	+2.447579E-10
2261	-1.875000E-12	-1.987253E-10	+2.446497E-10
